Actual_value,predtected_by_model
8125.0,13160.472324904213
10000.0,8715.25664020602
22079.0,20371.92023173297
5000.0,6755.153141188222
4000.0,7184.603159715538
20000.0,12198.862378552874
5000.0,4911.172387261686
4500.0,6322.36324020814
25000.0,17465.12081763764
15000.0,10174.75461131295
8000.0,6815.004286260102
1400.0,6050.232812748622
5000.0,6424.8533110102235
7750.0,7357.085555284433
2400.0,5850.21817933784
3800.0,8701.380267301838
6000.0,7375.969788136967
12000.0,11788.868427411331
6500.0,9180.597611381918
18000.0,13726.152542340353
9000.0,9616.764230109426
12000.0,17723.178347821362
10000.0,11113.540461203243
7000.0,8587.009202668056
20000.0,12523.684202033708
12000.0,18576.14923291684
8000.0,9992.857874687603
22400.0,14876.225757502429
9000.0,7817.281823151427
10000.0,11934.75985201914
12000.0,10340.649757353605
3200.0,5218.5315789193555
7200.0,10087.43213347885
10000.0,10340.607304283598
4000.0,5173.534308201226
22313.0,13134.551541391456
16000.0,13372.21876432267
6325.0,6595.973037024822
12000.0,10365.783171134173
4000.0,4964.107453407267
3900.0,8689.102841875783
3000.0,4421.469041265726
12000.0,10401.913227040082
4800.0,4261.873950043657
6000.0,10687.698612762346
1250.0,4204.30748356459
19000.0,16988.434903098096
10000.0,8895.824078520758
6000.0,7256.107593959503
11200.0,14080.084342298205
8000.0,12206.22929176959
4493.0,5585.630405648584
7000.0,7459.778306927345
13961.0,11142.937398551583
17620.0,18252.454841555365
10000.0,8645.305358682579
5070.0,6680.713312555987
28882.0,16066.928732871585
20000.0,10545.749925600225
5600.0,8609.878819271009
22000.0,14474.842021586226
11216.0,16429.85535365432
12000.0,14684.705142725315
9500.0,8187.83488424622
6200.0,9984.071026804117
17000.0,11147.511899260275
2000.0,4027.961766817277
9800.0,7601.116989288339
6000.0,6993.964095697524
18000.0,12368.804155594169
9000.0,7450.80602395069
5349.0,8761.828284328825
5600.0,8285.975432938378
16000.0,13789.698659416632
25000.0,14373.707443099216
2700.0,3589.009336019303
12600.0,9779.086865547355
11100.0,20553.10162499876
13000.0,11296.474050935989
2000.0,4279.291322524615
12000.0,13005.636959043697
25000.0,12724.06236487327
7000.0,7484.992682177499
10500.0,14014.213223130215
12500.0,8336.408272000734
5175.0,6763.7195304555335
18000.0,12822.112570980751
6000.0,5333.781779029692
6500.0,8157.513746415689
12000.0,18090.729443148302
7000.0,6560.116788823545
35000.0,18125.3506310448
5050.0,6688.233590060057
5000.0,9527.716617015156
18000.0,9684.276104968647
7500.0,9056.149256317962
5000.0,7757.4986332835015
12000.0,14333.902784890242
6000.0,5704.460732847254
10000.0,13717.50724477363
1500.0,4081.440974013928
2000.0,4768.13065032142
18000.0,11648.954152412114
5600.0,7941.248892661411
13000.0,15339.867801178973
20686.0,19155.518342040006
20000.0,12093.055906328582
10600.0,8701.727530217033
7000.0,8589.26126682709
10000.0,7939.759109599108
10000.0,10896.576887154324
1500.0,4493.875801164243
4601.0,4671.28969414405
20000.0,18711.552429853407
8000.0,9509.036659396928
12000.0,8548.729705864162
3000.0,5160.993280236564
6500.0,8953.293399974318
5000.0,7892.419653397234
15000.0,12197.582821130783
4900.0,5638.08595801392
30000.0,17950.863060781303
6000.0,7348.0069085568375
9000.0,6424.541939486782
3000.0,4145.669407760478
5000.0,10474.326568633232
8000.0,6140.583515759101
17000.0,17732.323405399584
8000.0,8772.014018908174
3000.0,5659.805060948136
6500.0,11980.908593641487
2054.0,823.8014989493631
11200.0,12613.1149624637
12000.0,9936.174017549676
24000.0,22660.417151434325
12092.0,19813.679715260114
12000.0,10323.323514096866
6000.0,11981.055957194489
18225.0,18286.90417809679
12000.0,9922.330370807264
3600.0,6206.639933986182
15000.0,12949.442747225532
7000.0,6706.028410759967
5000.0,6965.668831870817
15000.0,12240.81286253926
10000.0,8896.59679791382
24500.0,16338.291294240595
6000.0,6461.550167003146
12250.0,19886.45130147467
24000.0,16423.744344765488
1250.0,3116.211446032772
3000.0,4174.047488773853
1790.0,3513.0630854236642
16000.0,14844.27963086873
3600.0,6736.965856816487
8000.0,8739.63264221279
5043.0,6903.72305589335
4000.0,7100.692658644244
7971.0,8626.527496488065
18000.0,13068.641765451719
8000.0,11037.837025831173
14500.0,13067.680960592252
16000.0,16992.67339126332
15000.0,14044.996590218883
5000.0,6019.868832782178
2000.0,4492.918337687376
10000.0,6955.189900454783
6250.0,7111.5103785507545
13897.0,8725.377096677106
15000.0,15060.606826501926
10000.0,10682.682307203571
4000.0,5229.809261602462
8432.0,11814.042310585863
3600.0,5789.277619932063
12000.0,13348.139957011032
3500.0,5596.898514229853
16342.0,10939.450462235944
7500.0,12764.0235920965
2000.0,2738.713015599522
14000.0,12165.081396030266
5000.0,7675.934044360563
4500.0,10279.185374928054
18250.0,21482.455635080616
17000.0,11787.161566158962
7000.0,12038.265830039792
12000.0,11432.658906298155
15000.0,9847.57840146261
10431.0,14329.093038621997
7648.0,6410.573714548658
2500.0,5949.560177049449
2550.0,6492.448729656184
11924.0,11386.88585314241
15000.0,14921.081331398645
16800.0,13343.844600892817
3724.0,4301.889627621878
3000.0,5978.381480965936
15000.0,11326.64197303186
3000.0,5258.506392079309
10000.0,8636.728970913677
12000.0,9405.567209589339
1859.0,7242.86645245342
1000.0,3979.5006099073025
12000.0,8419.439006053935
1750.0,7693.856327158441
2000.0,3758.6652332407175
24250.0,12212.24293225752
6400.0,5345.355115888351
7200.0,7080.571170562131
12000.0,13835.485408009927
7500.0,11826.081541901101
10000.0,8229.632249448829
6000.0,7225.901582760414
2000.0,4212.594306089703
7200.0,9666.242412948244
18000.0,18553.83972973947
11200.0,8121.00009389263
12000.0,8449.641782367436
7000.0,26588.43623492748
6000.0,8977.256788176992
7750.0,6831.4932076591485
5500.0,7555.423431082874
14000.0,11223.099825785031
7000.0,8515.264907386345
4000.0,5259.736609218789
2700.0,2995.245870433706
24000.0,12409.833343739236
6600.0,6056.864649776771
5525.0,7389.337010049678
9000.0,8362.219277018461
4400.0,4846.6741683674245
15000.0,13692.377928531188
10400.0,8563.165954573271
8000.0,6490.773791342292
11200.0,8810.820553785848
2500.0,6561.827283255918
7350.0,8311.426460843104
15000.0,10263.736510112243
6200.0,5766.005215384595
4500.0,5684.358876027547
9000.0,8264.455614592038
10000.0,8744.29701856223
16500.0,14323.811324651831
13684.0,11966.564751407166
14000.0,20146.930704410217
14000.0,12142.81837715141
10000.0,9211.242367674598
10000.0,11077.166295643072
6000.0,6012.423204296756
1250.0,4790.007499468387
25000.0,17615.49189959139
7000.0,9351.058271303731
3000.0,4964.03277233384
12000.0,9736.530950719194
15000.0,12080.093420344514
5600.0,9492.152958559607
18000.0,12920.33447618722
20000.0,13388.32593483052
12000.0,9642.571457162698
5559.0,11508.304901501107
20000.0,14447.822880448095
4000.0,5967.2852716016805
2000.0,4466.131501184366
2000.0,3338.0135158982685
10000.0,7390.382553274831
8000.0,15347.619851846399
1200.0,2835.3910371557413
10000.0,20817.82158369859
5000.0,6315.511471703599
5466.0,11652.5692006632
27050.0,22303.81900347385
10000.0,7254.935056508339
24339.0,23646.457768169486
4000.0,6525.038663218411
1800.0,3899.2249827057813
7200.0,8118.834159626267
1250.0,4447.212584337991
4200.0,6273.710482013039
12231.0,8703.74862833946
10000.0,10359.874879115088
10000.0,10331.85233110361
5000.0,6599.757868848797
24000.0,15537.23524043965
20000.0,14088.604885272018
20000.0,17019.980926808465
21000.0,12228.306473544135
15000.0,14143.684461954139
10000.0,10133.895839639614
12000.0,7723.89149569109
15000.0,12320.634822574799
10000.0,10211.058209532104
15000.0,9256.220509698609
16000.0,11462.0331870981
8400.0,6600.46366154958
5500.0,5853.652873760893
8000.0,7936.15927379962
9250.0,11752.086415372933
10750.0,7781.094756023431
15000.0,12803.32067910378
20000.0,15642.763449543107
9600.0,7531.036225688569
15000.0,15689.204494553453
12800.0,14874.32177801119
16000.0,12087.52721270716
12500.0,15450.155606784456
5000.0,5869.044425257562
4600.0,6256.328555879145
6000.0,5949.031400207279
10000.0,11371.58493680211
16000.0,12567.615010136928
5000.0,7489.370135710989
10400.0,14355.381488094828
2500.0,4655.900111805573
20000.0,14756.367924048978
10000.0,9136.227567246233
4031.0,5987.12862836565
7000.0,8754.33989887663
6000.0,7078.52108826615
10000.0,7374.763932371172
3221.0,6400.1983087552635
10000.0,9800.287336503161
20000.0,15197.548977693403
10200.0,7673.668869499032
4900.0,10182.30217865948
20000.0,14154.59716202328
12000.0,10555.994173480502
20000.0,15141.48484221456
10500.0,10624.581788503949
11500.0,15325.145590535061
1000.0,2316.7961020523962
12000.0,8782.370056664555
5000.0,5236.050994066796
5500.0,8233.482228711766
25000.0,12027.809383051192
3500.0,7767.478578143959
12000.0,9459.564035511821
5000.0,7344.008366716736
2000.0,3810.870625874848
6000.0,6750.113504251271
3000.0,6773.548165034395
25000.0,13194.054851838458
6000.0,7678.991012164719
1700.0,3485.789236161272
17525.0,11484.456793812065
5000.0,7607.082980252639
25000.0,16570.726302185
4800.0,8381.223544920866
9500.0,9519.50386487282
16000.0,16347.612078336811
5500.0,6776.279792874948
3000.0,5263.238813963882
8000.0,9339.772559375111
8000.0,7851.9946482869345
3224.0,6082.717085216407
3200.0,6510.3479930954745
24250.0,20494.912872581583
10000.0,7844.723840266013
8000.0,12660.101148958403
21000.0,13786.201495141
8000.0,6619.548289310411
8000.0,6828.430070308043
17000.0,13386.213199115393
5000.0,7168.356471567384
8500.0,10322.882778094094
11500.0,8148.754369197324
3600.0,6756.737175516671
9000.0,8661.289116749917
2915.0,5902.463014662977
2500.0,2085.7712163970727
12100.0,8002.71203951375
7000.0,10542.393980393275
6000.0,6517.779173461289
6000.0,5110.169709548607
8000.0,6994.2659169669005
8000.0,6953.352760621217
9000.0,6905.6321807405875
10131.0,13348.828828513282
4800.0,5715.095226929376
18000.0,13712.654042258988
24250.0,15819.570181294172
10000.0,9658.14439977769
3491.0,6608.037276554498
19718.0,22754.776994082153
2000.0,3959.8854706810325
7500.0,6023.726897642477
1200.0,3846.0379638587037
8500.0,9452.636030828375
9600.0,10417.661349561638
12000.0,9812.618262551405
12000.0,12805.225282976497
9000.0,7570.921274873248
9000.0,14496.120151375255
10750.0,11895.28921350922
10000.0,9493.183093330523
1500.0,2271.1862251271396
7000.0,7156.381451490221
9511.0,8497.489127466777
15000.0,12845.431589097212
3000.0,6113.659901584821
4450.0,7316.117408086257
6500.0,7058.976948516245
9000.0,10907.615967987951
4430.0,9922.152082910956
14075.0,23645.034653941948
2050.0,4646.9798220416815
2000.0,4172.800129059855
5000.0,6783.451437103156
5000.0,6165.606496152815
12000.0,10480.83076234303
2500.0,5022.042528844295
4000.0,4707.570536710866
10000.0,14501.54522929012
5000.0,6354.208461846216
12000.0,8600.391021222147
8525.0,6506.274573375455
12000.0,17914.001779435603
12000.0,14649.004241067889
6000.0,7819.496876140218
9157.0,10826.70617715673
7000.0,14170.40616860004
6000.0,7963.853264483807
23200.0,16541.50064199482
7500.0,9004.190295905033
3000.0,5112.278425989987
16000.0,13296.5250125299
2250.0,1179.7423351370917
5000.0,10311.866484590715
7000.0,6026.142509500269
2000.0,3474.7142447288597
4964.0,9801.180864794665
12000.0,15264.50285127595
2500.0,2959.6951446590483
10000.0,9879.922336606662
21180.0,15758.79694622204
6000.0,8454.799149043398
5000.0,5646.35804850533
8650.0,8011.433444587148
10000.0,15870.362167436126
12000.0,12119.13885637645
35000.0,19304.741018949426
9050.0,9376.634940155229
12000.0,13699.245672645031
13000.0,14308.727285015431
8000.0,16018.895366271207
4000.0,6892.925143810857
6000.0,7710.626105860851
10000.0,7183.688455575562
25000.0,13650.868171626089
4000.0,8641.109183951414
10000.0,8555.324998717106
5600.0,8311.142785001362
15000.0,11837.678552546122
8500.0,12068.302038252788
8000.0,8022.22579270194
30000.0,14519.915930503264
12000.0,8700.012868853164
2400.0,3681.137406668924
16855.0,12628.410923302763
1400.0,2752.533853142344
3960.0,5371.034916977276
12000.0,12626.88508476191
27688.0,21808.161299987958
18158.0,16958.66472248407
10000.0,10449.350149550848
3600.0,4453.875886537448
9925.0,7173.629531207549
12000.0,11458.212221135023
9000.0,11043.739740447412
6000.0,6801.563345135752
5500.0,9312.210166497467
12000.0,9539.514627095981
20000.0,10944.97205189352
10000.0,9033.856596274358
12000.0,12601.998055626842
21250.0,18835.30250102233
4200.0,5794.052616526005
7200.0,8214.349631975925
4000.0,5229.237850661517
13000.0,14517.024562758857
10000.0,12136.169162493634
5004.0,6313.840338492979
8000.0,7769.8599125713135
6500.0,7274.3544656237555
8400.0,7820.96765979579
6000.0,6489.0413782175765
5900.0,5564.531760686363
2750.0,6624.58025215085
2400.0,4802.546200377585
12000.0,8797.060829476222
2000.0,4149.279009050672
12199.0,8645.956450254358
13000.0,10412.331855814877
7000.0,8026.985560232255
5000.0,6130.776251554538
2000.0,4952.430347925487
3000.0,4258.943145275993
8750.0,7356.673996783689
4963.0,6581.233482174612
12000.0,9391.913465738033
8000.0,15063.96609464869
12000.0,12522.809207398705
7125.0,14831.075567725033
12000.0,12711.559833992409
3000.0,3557.356582515279
5000.0,7773.04784911467
5500.0,9875.533692714342
4500.0,7768.222785003267
8000.0,6693.026800247564
7000.0,8869.859945920503
8500.0,11255.206171485535
2800.0,3930.2870213786337
14000.0,10918.88430951542
7200.0,6332.655129955614
25000.0,17658.628957561996
6000.0,7618.08876987083
6000.0,7993.481006858623
4875.0,5640.172287463674
6400.0,7151.0080214806385
2400.0,4469.606441011238
8000.0,7160.063716121209
35000.0,16461.03033467927
500.0,3541.634577621775
6000.0,10933.662990109951
5000.0,6284.929362377319
3000.0,4402.238007601775
14400.0,11006.376411064512
9600.0,6784.264466588631
15000.0,9405.701549517997
3200.0,5987.231579903595
11500.0,10379.558853784127
4800.0,5711.208262484972
6000.0,9345.671760978168
7300.0,9013.956368313275
3000.0,4818.011091413491
16000.0,9345.870682392168
3350.0,6059.091378815538
3000.0,3064.361582017117
8500.0,10240.808142385773
10000.0,9504.479882299891
9000.0,5360.74289326108
13000.0,11219.962148178043
12000.0,23327.20269028956
10000.0,8365.978281120644
5000.0,5674.351609284486
7000.0,11986.078390733559
4800.0,5305.807723995073
6600.0,6351.676213259225
4000.0,6414.089906301333
4000.0,4942.539094991353
6592.0,8136.757241499743
10500.0,9528.805078213367
24000.0,14636.246039985946
6800.0,7236.115788900477
10000.0,12906.402785988006
20000.0,13322.062809815672
5000.0,10137.223788939818
12000.0,17996.97281527076
3023.0,2722.5471861180986
15000.0,15234.104664565935
5000.0,6503.28952805944
2500.0,4064.9916213278775
9950.0,12548.407393673375
5000.0,9610.159242224903
13650.0,13345.103336175967
5500.0,5629.70941375035
912.0,6093.091258096227
13000.0,11528.45725717702
15000.0,11958.499456995653
20000.0,15877.445347014958
12000.0,9426.76540463929
2000.0,4062.040332733992
6000.0,10657.312447214315
6000.0,8118.290619462588
5605.0,7254.827166344659
21600.0,14557.911672727283
9750.0,20124.796441479666
6500.0,7226.945389932076
14000.0,14832.249196317744
6000.0,11152.102575035855
10000.0,11939.60055896605
15000.0,14298.456295572321
2400.0,4619.577688012969
20000.0,11772.28991414171
6000.0,10559.458256886379
13000.0,14663.963758563214
10000.0,14945.643316217784
6000.0,8875.207084081363
6000.0,6782.3218279569755
10000.0,7681.748711583334
4000.0,4721.373505681622
11000.0,9068.533602008813
7000.0,8365.828803017614
9000.0,8307.376593530731
9000.0,9368.451956720304
6000.0,7636.558117163471
12000.0,9775.787175703228
10200.0,11706.409587199088
5600.0,4024.2946291346407
10000.0,11871.383765201537
6000.0,7918.378886890119
2800.0,2805.3156107703335
1661.0,3868.524333843674
2150.0,6948.055987828438
30000.0,14173.709532905354
3000.0,6290.377452969502
9942.0,7831.041225008099
10000.0,12413.4345780885
6000.0,8351.869556169273
20000.0,23904.19313650721
21000.0,15595.400455864472
20000.0,11789.762428207634
18000.0,12372.322459050867
18000.0,11003.461934580684
10000.0,15311.394584550218
2351.0,3327.605476509797
8000.0,6443.233274248392
12000.0,9390.403333100257
8500.0,6471.449588846199
5000.0,5030.317645013936
8500.0,12737.078495548538
10000.0,7102.766824973003
12000.0,11649.434682549288
7300.0,9441.628509445738
18239.0,12666.516346552226
16000.0,12283.602719362629
20000.0,16972.92716016872
7400.0,6872.0175169604245
11000.0,9747.46636798879
24250.0,21339.964675009687
10000.0,9983.576551671209
7000.0,8985.489777060155
11000.0,7726.484580396895
10000.0,10011.191586567707
12000.0,9891.098150169
7000.0,8978.356308613578
4800.0,7600.908094320426
9000.0,8291.194808031918
2300.0,5034.785108528486
8000.0,10454.054374553045
9000.0,12658.193748816962
1200.0,3749.1147044666714
10000.0,7642.658444591501
17000.0,13307.538293373944
5500.0,8968.432748797217
13000.0,18908.960961794233
15000.0,10208.680209376831
1200.0,3593.1748723491246
21000.0,11881.192495827238
10000.0,8291.915837531556
4500.0,3627.5087275387805
25000.0,23941.757032660767
6000.0,7550.936424349422
12800.0,13006.631710537566
5325.0,6869.410138521782
1500.0,423.36405738074427
15000.0,14804.136980083827
7000.0,7368.141064360912
2400.0,5625.231098127646
6000.0,5708.739041121438
16000.0,13430.378549587514
3000.0,17426.31869922496
16000.0,9958.501465875042
17000.0,13391.500143417581
25000.0,13836.953983265836
7000.0,6158.1247553444355
2500.0,5006.574456579367
4250.0,5379.910608805032
6000.0,4894.117588705814
7285.0,8818.115170013798
10000.0,10118.980072142162
3000.0,4996.0269697535605
6600.0,6611.694835854725
24000.0,12501.703857044455
18000.0,12181.999980828024
21199.0,28575.515490035337
1600.0,4228.080046969655
5000.0,11221.772661860052
2000.0,5597.539003849275
5750.0,6079.689557707405
6000.0,8027.691234837655
12000.0,10369.979483445475
25000.0,18102.904890458405
4800.0,7174.452382013698
6000.0,6146.347939436275
12200.0,13251.016306732834
7000.0,7264.588480359702
2000.0,3684.781153448208
20500.0,13288.624095915586
12000.0,11999.101809047175
12000.0,13266.876489982888
8000.0,10003.693057320537
8693.0,9465.7892844723
8000.0,7353.460387888661
7000.0,8781.110576693702
12000.0,8995.36025796868
3600.0,5108.93894480306
12600.0,8703.107984807413
2670.0,5168.0777383478035
25000.0,13277.91086724384
14650.0,15207.315657576006
20000.0,9632.64438915413
3000.0,4227.307135272262
2150.0,6235.516484690916
15000.0,10468.714428661991
10000.0,9278.675674922395
5580.0,14002.925102083676
3600.0,5095.209781168698
9500.0,8294.474503660555
12000.0,13801.53774380205
22000.0,18303.821135234663
3900.0,5983.064373761832
2000.0,3820.463164534761
4000.0,7168.287257955408
10000.0,6580.161909298158
19075.0,24671.688473306196
6000.0,6934.154825280924
6000.0,6841.950929658791
12975.0,8646.520087085382
1000.0,2942.243319603539
10000.0,10936.520650553703
5000.0,10074.873461146524
8000.0,8047.350217368095
3000.0,4580.735154617365
10000.0,10449.629816441537
1000.0,4645.040268162791
2000.0,7665.934070113308
12000.0,9462.60441677837
4000.0,5324.065640686909
6700.0,8184.988364269235
7000.0,7469.2291218997525
8000.0,8524.332818111778
20000.0,15167.901679751028
5000.0,6343.566193108591
10000.0,9888.859537960247
5000.0,5779.574211798472
7702.0,9005.289742108484
5000.0,7347.2021855652765
12000.0,12628.978818333531
7475.0,9695.13490416168
4800.0,8223.07383903578
8000.0,12340.300738563024
10325.0,7096.676145554533
4800.0,10339.614449785264
3500.0,5311.8525324585025
6000.0,6974.349771186202
16000.0,12469.380691166794
25000.0,20384.86714380564
10000.0,9342.350880199016
13000.0,11891.839819692557
25000.0,14002.834968552086
12000.0,15145.734080116044
20000.0,11888.001117976159
3000.0,5656.501734682643
10000.0,8666.85957542229
10000.0,8915.96937316777
10000.0,12809.728823092782
25000.0,21687.92682311369
2000.0,5401.761526907701
5000.0,7221.175173266383
4500.0,4788.33701459753
4500.0,4855.682384978218
12000.0,11249.48906911902
13000.0,9957.339214476766
9600.0,7821.814691437352
5000.0,5217.494710435218
4800.0,4888.886649746053
8000.0,8202.146449137052
7000.0,9728.48434147399
7200.0,8673.356875663736
12000.0,8160.524584644692
4500.0,5484.310292774617
5000.0,7119.861866018597
6000.0,6682.2160187586505
20000.0,14795.48926802349
1281.0,1622.3030451236136
9500.0,10821.422837591817
15000.0,10126.911064113965
6000.0,6151.5371196961405
11325.0,15800.923644025364
8814.0,7263.022877405734
4200.0,6091.2244910124155
11200.0,9865.603399006877
23000.0,13949.404112462618
4000.0,5330.949026264168
3500.0,6353.757099740855
25000.0,12785.18716525737
5000.0,6624.178802768494
17500.0,12266.415795159048
9000.0,8480.203367859403
5900.0,7473.353301091
15000.0,11586.544468848939
2700.0,6078.568061012307
18000.0,15738.681919566427
15000.0,10428.251736044307
5000.0,10393.054548571487
3785.0,4420.559148746973
5000.0,6470.867124133436
6942.0,6680.3428110914065
8000.0,10895.523595671324
8000.0,9062.595717674765
4900.0,4613.486308337727
14525.0,13164.526675231957
15000.0,9505.698383159672
12000.0,12077.401275154289
15000.0,13265.366896335718
3500.0,4689.5040968466765
10000.0,9504.304220113494
5000.0,7334.421914146393
10000.0,8514.505537297817
12110.0,13995.38021165096
12000.0,11734.366780797305
7059.0,7128.792362913004
6000.0,6964.687833410813
8225.0,7593.5665632636465
15000.0,9549.213008035042
14000.0,13914.301795429301
11175.0,14369.997600668672
8000.0,6488.723739848881
2000.0,3726.947944542986
11000.0,12013.616623986401
25000.0,12204.32076639679
1500.0,3661.664073019214
15000.0,22099.69373433992
4000.0,5525.438559843396
4000.0,3870.570713996788
8000.0,15640.410382017131
6000.0,7285.66624092289
8000.0,10302.606855798984
10000.0,7867.597172928885
1200.0,5537.003517493818
6000.0,6168.183631114118
3200.0,6554.224296423285
7000.0,6662.87334887155
3000.0,4674.010694298662
12060.0,10228.66581663758
5500.0,8235.880321327433
6000.0,5621.0144737812825
9450.0,12293.903991861802
8500.0,11263.604431009042
20000.0,14015.12284329767
18200.0,13693.343399898482
4500.0,5822.189992697451
2000.0,3071.9184486391996
6000.0,7792.041986320406
5000.0,6470.067076475594
4800.0,8296.28338977057
4995.0,6470.781087037249
7750.0,8623.640958579474
24000.0,13959.282309840166
12000.0,10005.42564030285
3000.0,4524.5844385467635
4633.0,5709.866538875385
2500.0,4959.806423404787
16000.0,14340.194901502624
6000.0,7144.835675755712
5000.0,6345.841935435188
9500.0,11875.969556712598
10000.0,9769.787174096722
15000.0,11532.26049744469
30000.0,15776.251248897062
11500.0,9723.776028779217
14000.0,9968.381134026133
12000.0,11505.568771438324
6000.0,6106.254949274669
2200.0,2779.3327284826255
2000.0,5368.7588324257995
17479.0,17107.62279307483
3500.0,6736.337966399971
6000.0,9537.526963597036
18000.0,15051.497653521435
11160.0,7920.154355839391
12000.0,13640.841232906672
2036.0,6114.004812218
20000.0,22300.55993592218
4000.0,5045.8825195625595
8000.0,7676.410056613948
3000.0,5487.185845562601
6026.0,8565.858876532695
4800.0,5819.516980648585
2800.0,3581.586228697184
8000.0,13062.205997890282
1800.0,3839.5699559839204
30000.0,17466.04803001501
6000.0,7614.750954738747
6000.0,9956.255822688812
3200.0,7792.91640610455
5800.0,6419.209772303368
5000.0,4795.511190260366
18000.0,13770.768772258814
10000.0,8727.241559879696
23500.0,26040.60731148791
20000.0,14273.301427353477
5000.0,8204.08320997336
4000.0,4574.9753269266985
12000.0,8453.074210724035
6500.0,6059.874917413332
2500.0,4676.808612839932
8500.0,8717.66322091657
10000.0,11952.33768593384
11000.0,14351.694672043826
15000.0,12277.549857623015
10000.0,13751.362847229904
3600.0,12180.019648782572
12000.0,8756.288605004147
7000.0,8478.388730530025
3000.0,5918.555333701563
6631.0,7938.485119060044
3000.0,6673.092792198708
4000.0,12607.248960717885
8514.0,10763.506476976188
10000.0,11886.991723658148
11268.0,8533.301968670445
5000.0,6271.761938767961
10000.0,8771.413177759167
15000.0,13984.01747028054
7600.0,6284.26265766275
5000.0,5272.846105317785
10000.0,12069.180216045652
12250.0,20348.331135877095
10000.0,9412.138362269545
3600.0,3398.535954463977
4200.0,3962.2662988419324
11325.0,13292.76779891088
12000.0,10716.262361464094
4000.0,5176.5292940683485
7500.0,7257.043536446299
25000.0,14337.438069288915
12375.0,9494.549733493686
21000.0,14270.810455604087
15000.0,13286.942170404176
8500.0,9338.05707264052
8000.0,14421.490220912727
5500.0,6805.979222958324
13000.0,9178.062903044478
5000.0,6603.833861544854
10000.0,6469.319997215482
18000.0,23552.70135997361
1200.0,4040.2428748764187
3647.0,3593.5284914944523
1000.0,5637.59617221111
3000.0,5624.75265929218
2800.0,6177.529642566105
15000.0,14263.722680745968
6400.0,9006.960830240068
7000.0,8873.038299356374
14000.0,14173.486622865361
4650.0,7271.0052863972105
1600.0,4146.791157371266
8500.0,7023.144973111041
25000.0,18478.846280042926
7000.0,6465.276962380902
4000.0,7073.396626533553
10000.0,7765.689091963892
11000.0,16528.754923293556
8600.0,10135.86015130855
10000.0,8530.71955781877
12000.0,13340.823634072249
10000.0,16099.59137254445
2400.0,5187.466432562016
5000.0,11887.208753740239
7000.0,6929.529144641516
2400.0,4387.382812666473
18000.0,12788.034451875008
2000.0,3735.883532742082
2500.0,5216.1745671370045
6100.0,7448.4366486741255
6000.0,7126.11741082437
1700.0,3455.6158681206725
2500.0,6772.604044800892
15000.0,10316.333557231883
12501.0,9295.788516087629
10000.0,6783.871057874216
6000.0,8255.460885207742
25000.0,14329.967321379032
20000.0,20516.1140600808
5000.0,5476.932064540893
4000.0,5710.390596100666
10000.0,9548.908973723468
3200.0,6565.200689212588
7500.0,8093.980347157043
6925.0,12533.55230937233
14000.0,10102.59534319414
3000.0,2175.625814157788
1000.0,2066.7682823457453
7000.0,14377.851138491164
4000.0,5720.447165569927
9000.0,9932.273332801069
5000.0,6516.215325173916
15000.0,13228.944291153255
3000.0,6593.164416855603
12000.0,11373.957942269291
8411.0,9396.100358281072
2000.0,3376.550348746775
15000.0,12093.850606509388
10000.0,13226.105954858032
8000.0,8280.214144880063
7350.0,11114.351520527021
9600.0,11682.651580953328
6000.0,7988.466166019984
13000.0,9118.411247650436
5300.0,6114.594627977487
10000.0,8065.773315639304
5000.0,8704.83517006743
10000.0,11718.25046708359
5000.0,11176.736624142903
6800.0,5981.493399331275
5000.0,7372.241647152638
15000.0,13470.152932482355
13562.0,18223.813794119676
10400.0,7932.3084363619655
12000.0,8614.385853697348
15000.0,11516.64721343557
8000.0,10882.455788646343
5750.0,6572.110849981642
7000.0,6882.753860785117
3000.0,4223.632801922541
24000.0,19019.790315420563
22000.0,16592.625288342155
12000.0,12254.04733850531
12000.0,8829.502215041397
9000.0,9353.63944478764
12325.0,12977.347776362896
13633.0,21629.03217766933
9000.0,11960.627539763076
8000.0,24685.621203566385
9000.0,8167.878010419699
25000.0,14352.370208184026
3225.0,3963.855326902727
8000.0,10392.550767083047
16100.0,11598.437420672633
2050.0,1913.4921340534947
15000.0,11052.031134112516
24250.0,13284.098963006187
10000.0,8672.720920297947
24806.0,10770.296573023958
4000.0,7236.5215533991195
18976.0,13439.940745302729
1457.0,3769.5829980662384
9000.0,11412.674929494671
3600.0,5348.343418976443
5920.0,6946.884292214092
5000.0,5187.757688703607
6500.0,9256.473312839315
5000.0,8302.332475676974
7801.0,7434.344761307924
2241.0,6796.878165649263
9000.0,9426.675987874654
15443.0,12530.794819354898
10000.0,8766.506540152763
2000.0,4031.924257287281
2500.0,5459.418479424132
10000.0,9754.181308416055
1200.0,3273.1626953631194
18000.0,14049.435255474624
12988.0,12143.885822654735
16000.0,11532.313793696228
2500.0,4215.705274354245
6000.0,9774.31018037296
2500.0,3590.6955973682034
5000.0,10157.50842289271
8000.0,10273.18187895051
10000.0,10127.728218331182
6000.0,5562.497776671991
14400.0,9739.82465678248
1200.0,2072.291994979435
10000.0,12619.774979639265
25000.0,22920.010695637728
1600.0,4087.644430206199
18000.0,12256.680329655615
12000.0,14927.724560993562
2200.0,4203.217847787415
